,Week,Season,Home_team,Away_team,Home_wins,Home_losses,Away_wins,Away_losses,Home_win,Home_ppg_for,Away_ppg_for,Home_ppg_against,Away_ppg_against,Home_ypg_for,Away_ypg_for,Home_ypg_against,Away_ypg_against,Home_TO_for_total,Away_TO_for_total,Home_TO_against_total,Away_TO_against_total,Home_TO_diff,Away_TO_diff
0,13,2015,TEN,JAX,2,9,4,7,1,18.454545454545453,21.454545454545453,23.363636363636363,27.181818181818183,314.45454545454544,347.3636363636364,331.8181818181818,358.54545454545456,22.0,18.0,15.0,12.0,7.0,6.0
0,13,2015,CHI,SFO,5,6,3,8,0,21.0,13.818181818181818,24.0,24.636363636363637,346.45454545454544,295.45454545454544,345.1818181818182,397.90909090909093,14.0,11.0,13.0,8.0,1.0,3.0
0,13,2015,CLE,CIN,2,9,9,2,0,19.363636363636363,27.0,28.181818181818183,17.545454545454547,336.0,376.1818181818182,400.8181818181818,343.3636363636364,20.0,12.0,17.0,18.0,3.0,-6.0
0,13,2015,TAM,ATL,5,6,6,5,1,22.545454545454547,23.636363636363637,25.363636363636363,21.272727272727273,368.27272727272725,392.8181818181818,338.8181818181818,338.3636363636364,18.0,21.0,20.0,18.0,-2.0,3.0
0,13,2015,MIA,BAL,4,7,4,7,1,20.454545454545453,23.545454545454547,26.09090909090909,25.09090909090909,335.90909090909093,361.72727272727275,391.72727272727275,352.54545454545456,15.0,19.0,11.0,9.0,4.0,10.0
0,13,2015,NYG,NYJ,5,6,6,5,0,26.09090909090909,24.727272727272727,24.818181818181817,20.727272727272727,354.54545454545456,356.6363636363636,419.6363636363636,323.90909090909093,13.0,18.0,23.0,22.0,-10.0,-4.0
0,13,2015,LAC,DEN,3,8,9,2,0,22.181818181818183,22.90909090909091,27.90909090909091,18.818181818181817,390.45454545454544,346.09090909090907,377.6363636363636,285.8181818181818,16.0,20.0,10.0,20.0,6.0,0.0
0,13,2015,OAK,KAN,5,6,6,5,0,24.0,26.09090909090909,25.454545454545453,20.0,364.90909090909093,351.27272727272725,391.0,335.3636363636364,17.0,8.0,16.0,20.0,1.0,-12.0
0,13,2015,NOR,CAR,4,7,11,0,0,23.727272727272727,30.181818181818183,30.818181818181817,18.636363636363637,401.1818181818182,348.72727272727275,418.6363636363636,312.54545454545456,18.0,12.0,14.0,28.0,4.0,-16.0
0,13,2015,NWE,PHI,10,1,4,7,0,31.545454545454547,22.09090909090909,19.272727272727273,24.90909090909091,402.27272727272725,361.54545454545456,349.6363636363636,379.45454545454544,9.0,21.0,15.0,21.0,-6.0,0.0
0,13,2015,PIT,IND,6,5,6,5,1,24.181818181818183,22.636363636363637,20.90909090909091,23.636363636363637,398.8181818181818,345.0,377.27272727272725,387.90909090909093,17.0,22.0,18.0,17.0,-1.0,5.0
0,13,2015,WAS,DAL,5,6,3,8,0,21.90909090909091,18.545454545454547,24.272727272727273,23.727272727272727,339.54545454545456,331.3636363636364,366.6363636363636,331.90909090909093,19.0,19.0,17.0,7.0,2.0,12.0
0,14,2015,ARI,MIN,10,2,8,4,1,31.833333333333332,19.833333333333332,19.333333333333332,19.333333333333332,419.5,315.8333333333333,316.8333333333333,342.3333333333333,19.0,12.0,22.0,15.0,-3.0,-3.0
0,14,2015,PHI,BUF,5,7,6,6,1,23.166666666666668,24.666666666666668,25.166666666666668,23.166666666666668,352.0833333333333,350.6666666666667,383.4166666666667,359.6666666666667,22.0,14.0,23.0,18.0,-1.0,-4.0
0,14,2015,CHI,WAS,5,7,5,7,0,20.916666666666668,21.416666666666668,24.166666666666668,23.833333333333332,347.9166666666667,333.4166666666667,340.6666666666667,362.5833333333333,15.0,20.0,13.0,20.0,2.0,0.0
0,14,2015,JAX,IND,4,8,6,6,1,22.916666666666668,21.583333333333332,28.416666666666668,25.416666666666668,350.3333333333333,336.25,367.5833333333333,399.0833333333333,19.0,25.0,14.0,19.0,5.0,6.0
0,14,2015,CIN,PIT,10,2,7,5,0,27.833333333333332,25.916666666666668,16.333333333333332,20.0,376.25,409.0833333333333,337.5,365.8333333333333,12.0,19.0,20.0,21.0,-8.0,-2.0
0,14,2015,LAR,DET,4,8,4,8,1,15.75,21.083333333333332,21.416666666666668,26.25,296.3333333333333,341.6666666666667,356.25,351.1666666666667,20.0,22.0,19.0,13.0,1.0,9.0
0,14,2015,CLE,SFO,2,10,4,8,1,18.0,14.833333333333334,28.916666666666668,24.25,330.75,295.0833333333333,398.8333333333333,395.0833333333333,22.0,11.0,17.0,9.0,5.0,2.0
0,14,2015,TAM,NOR,6,6,4,8,0,22.583333333333332,24.916666666666668,24.833333333333332,31.666666666666668,369.9166666666667,395.5833333333333,337.1666666666667,425.1666666666667,20.0,19.0,21.0,17.0,-1.0,2.0
0,14,2015,NYJ,TEN,7,5,3,9,1,24.583333333333332,20.416666666666668,20.666666666666668,24.666666666666668,365.5,327.1666666666667,326.5,336.0833333333333,19.0,24.0,23.0,16.0,-4.0,8.0
0,14,2015,BAL,SEA,4,8,7,5,0,22.666666666666668,25.416666666666668,24.25,19.083333333333332,362.8333333333333,378.75,341.4166666666667,308.25,21.0,12.0,10.0,17.0,11.0,-5.0
0,14,2015,CAR,ATL,12,0,6,6,1,31.083333333333332,23.25,20.25,21.416666666666668,361.0833333333333,386.6666666666667,314.3333333333333,342.5,15.0,22.0,29.0,20.0,-14.0,2.0
0,14,2015,KAN,LAC,7,5,3,9,1,26.75,20.583333333333332,20.0,27.0,341.3333333333333,380.5833333333333,337.5,370.5833333333333,10.0,19.0,23.0,11.0,-13.0,8.0
0,14,2015,DEN,OAK,10,2,5,7,0,22.416666666666668,23.666666666666668,17.5,26.166666666666668,341.6666666666667,364.5833333333333,284.6666666666667,377.75,21.0,20.0,23.0,18.0,-2.0,2.0
0,14,2015,GNB,DAL,8,4,4,8,1,24.083333333333332,18.583333333333332,19.833333333333332,23.083333333333332,341.4166666666667,330.25,356.8333333333333,326.4166666666667,9.0,22.0,15.0,8.0,-6.0,14.0
0,14,2015,HOU,NWE,6,6,10,2,0,21.083333333333332,31.25,22.0,20.583333333333332,361.5,404.3333333333333,332.3333333333333,341.1666666666667,15.0,11.0,14.0,16.0,1.0,-5.0
0,14,2015,MIA,NYG,5,7,5,7,0,20.0,25.583333333333332,25.0,24.666666666666668,326.1666666666667,354.5833333333333,390.3333333333333,423.25,16.0,14.0,13.0,24.0,3.0,-10.0
0,15,2015,LAR,TAM,5,8,6,7,1,16.153846153846153,22.153846153846153,20.846153846153847,24.76923076923077,297.9230769230769,363.84615384615387,354.3076923076923,341.0769230769231,22.0,20.0,20.0,21.0,2.0,-1.0
0,15,2015,DAL,NYJ,4,9,8,5,0,17.692307692307693,25.0,23.46153846153846,19.692307692307693,325.61538461538464,371.15384615384613,334.7692307692308,323.84615384615387,23.0,19.0,8.0,24.0,15.0,-5.0
0,15,2015,NYG,CAR,6,7,13,0,0,26.0,31.615384615384617,24.615384615384617,18.692307692307693,360.3076923076923,365.9230769230769,418.61538461538464,307.84615384615387,15.0,15.0,25.0,33.0,-10.0,-18.0
0,15,2015,MIN,CHI,8,5,5,8,1,19.846153846153847,20.923076923076923,19.615384615384617,24.153846153846153,321.46153846153845,350.15384615384613,346.2307692307692,343.2307692307692,15.0,16.0,15.0,14.0,0.0,2.0
0,15,2015,IND,HOU,6,7,6,7,0,21.153846153846153,19.923076923076923,27.384615384615383,22.384615384615383,335.15384615384613,348.2307692307692,397.61538461538464,330.84615384615387,27.0,16.0,21.0,15.0,6.0,1.0
0,15,2015,NWE,TEN,11,2,3,10,1,30.923076923076923,19.46153846153846,19.46153846153846,25.076923076923077,397.3076923076923,324.46153846153845,329.46153846153845,344.0,12.0,25.0,17.0,16.0,-5.0,9.0
0,15,2015,JAX,ATL,5,8,6,7,0,25.076923076923077,21.46153846153846,27.46153846153846,22.692307692307693,352.61538461538464,374.61538461538464,364.0769230769231,348.7692307692308,21.0,26.0,16.0,20.0,5.0,6.0
0,15,2015,BAL,KAN,4,9,8,5,0,21.384615384615383,25.46153846153846,25.076923076923077,18.692307692307693,358.15384615384613,340.38461538461536,347.7692307692308,333.0769230769231,23.0,12.0,11.0,24.0,12.0,-12.0
0,15,2015,WAS,BUF,6,7,6,7,1,21.615384615384617,24.307692307692307,23.615384615384617,23.153846153846153,336.53846153846155,355.38461538461536,363.6923076923077,358.7692307692308,21.0,16.0,21.0,19.0,0.0,-3.0
0,15,2015,OAK,GNB,6,7,9,4,0,23.0,24.384615384615383,25.076923076923077,18.846153846153847,346.2307692307692,348.61538461538464,372.53846153846155,350.15384615384613,20.0,9.0,20.0,16.0,0.0,-7.0
0,15,2015,SEA,CLE,8,5,3,10,1,26.153846153846153,18.46153846153846,18.076923076923077,27.46153846153846,382.2307692307692,342.3076923076923,307.7692307692308,385.15384615384613,13.0,24.0,19.0,17.0,-6.0,7.0
0,15,2015,SFO,CIN,4,9,10,3,0,14.461538461538462,27.23076923076923,24.23076923076923,17.615384615384617,289.38461538461536,376.9230769230769,401.6923076923077,338.7692307692308,11.0,15.0,11.0,21.0,0.0,-6.0
0,15,2015,PIT,DEN,8,5,10,3,1,26.46153846153846,21.615384615384617,20.0,17.307692307692307,404.84615384615387,339.2307692307692,367.3076923076923,272.46153846153845,20.0,23.0,24.0,23.0,-4.0,0.0
0,15,2015,LAC,MIA,3,10,5,8,1,19.23076923076923,20.307692307692307,25.692307692307693,25.46153846153846,372.84615384615387,329.0,367.38461538461536,393.3076923076923,20.0,17.0,13.0,14.0,7.0,3.0
0,15,2015,PHI,ARI,6,7,11,2,0,23.153846153846153,31.153846153846153,24.76923076923077,19.384615384615383,351.7692307692308,417.46153846153845,385.61538461538464,322.38461538461536,23.0,19.0,25.0,25.0,-2.0,-6.0
0,15,2015,NOR,DET,5,8,4,9,0,24.846153846153847,20.53846153846154,30.53846153846154,25.846153846153847,395.0,340.84615384615387,414.84615384615387,348.53846153846155,19.0,23.0,17.0,15.0,2.0,8.0
0,16,2015,OAK,LAC,6,8,4,10,1,22.785714285714285,20.0,25.428571428571427,24.857142857142858,348.07142857142856,377.7857142857143,366.85714285714283,357.64285714285717,22.0,22.0,22.0,14.0,0.0,8.0
0,16,2015,PHI,WAS,6,8,7,7,0,22.714285714285715,22.571428571428573,25.857142857142858,23.714285714285715,356.92857142857144,343.2857142857143,393.2857142857143,370.0,27.0,22.0,25.0,21.0,2.0,1.0
0,16,2015,TEN,HOU,3,11,7,7,0,19.214285714285715,19.642857142857142,25.642857142857142,21.5,321.42857142857144,345.14285714285717,344.14285714285717,320.7857142857143,28.0,18.0,17.0,17.0,11.0,1.0
0,16,2015,BAL,PIT,4,10,9,5,1,20.857142857142858,27.0,25.714285714285715,20.5,358.7142857142857,402.85714285714283,342.7142857142857,368.57142857142856,26.0,22.0,11.0,26.0,15.0,-4.0
0,16,2015,BUF,DAL,6,8,4,10,1,24.357142857142858,17.571428571428573,24.0,23.142857142857142,362.2857142857143,324.42857142857144,363.92857142857144,337.42857142857144,16.0,27.0,20.0,9.0,-4.0,18.0
0,16,2015,MIA,IND,5,9,6,8,0,19.857142857142858,20.357142857142858,25.785714285714285,26.571428571428573,322.0,324.7857142857143,396.7857142857143,391.0,18.0,29.0,16.0,23.0,2.0,6.0
0,16,2015,NYJ,NWE,9,5,12,2,1,24.571428571428573,31.071428571428573,19.428571428571427,19.214285714285715,371.2142857142857,393.64285714285717,322.7857142857143,326.07142857142856,20.0,13.0,28.0,20.0,-8.0,-7.0
0,16,2015,ATL,CAR,7,7,14,0,1,21.571428571428573,32.07142857142857,22.285714285714285,19.857142857142858,371.2857142857143,374.07142857142856,350.2857142857143,314.85714285714283,27.0,16.0,21.0,35.0,6.0,-19.0
0,16,2015,KAN,CLE,9,5,3,11,1,26.071428571428573,18.071428571428573,18.357142857142858,27.642857142857142,335.85714285714283,334.2857142857143,335.42857142857144,387.85714285714283,12.0,25.0,27.0,17.0,-15.0,8.0
0,16,2015,TAM,CHI,6,8,5,9,0,22.214285714285715,20.642857142857142,25.214285714285715,25.142857142857142,374.2142857142857,346.07142857142856,339.5,343.7142857142857,22.0,18.0,21.0,14.0,1.0,4.0
0,16,2015,DET,SFO,5,9,4,10,1,21.571428571428573,14.428571428571429,25.928571428571427,24.214285714285715,344.7857142857143,291.42857142857144,352.14285714285717,390.2857142857143,24.0,15.0,15.0,12.0,9.0,3.0
0,16,2015,NOR,JAX,5,9,5,9,1,25.0,24.5,30.857142857142858,27.142857142857142,395.2857142857143,353.85714285714283,413.5,361.5,19.0,22.0,18.0,17.0,1.0,5.0
0,16,2015,ARI,GNB,12,2,10,4,1,31.785714285714285,24.785714285714285,19.214285714285715,18.928571428571427,422.85714285714283,344.64285714285717,329.64285714285717,351.7142857142857,19.0,11.0,29.0,18.0,-10.0,-7.0
0,16,2015,SEA,LAR,9,5,6,8,0,26.428571428571427,17.214285714285715,17.714285714285715,21.0,385.14285714285717,299.42857142857144,302.2142857142857,365.35714285714283,13.0,22.0,20.0,22.0,-7.0,0.0
0,16,2015,MIN,NYG,9,5,6,8,1,21.142857142857142,26.642857142857142,19.428571428571427,25.571428571428573,323.5,363.57142857142856,342.42857142857144,423.0,15.0,17.0,17.0,26.0,-2.0,-9.0
0,16,2015,DEN,CIN,10,4,11,3,1,22.0,27.0,18.5,17.357142857142858,342.5,367.2857142857143,279.92857142857144,337.2857142857143,25.0,16.0,25.0,25.0,0.0,-9.0
0,17,2015,IND,TEN,7,8,3,12,1,20.2,18.333333333333332,25.6,26.2,321.0,317.1333333333333,389.0,343.2,29.0,32.0,24.0,18.0,5.0,14.0
0,17,2015,CIN,BAL,11,4,5,10,1,26.333333333333332,20.8,17.533333333333335,25.133333333333333,362.4,360.53333333333336,340.8,340.4,17.0,26.0,26.0,14.0,-9.0,12.0
0,17,2015,ATL,NOR,8,7,6,9,0,21.466666666666665,25.866666666666667,21.666666666666668,30.6,371.4,404.73333333333335,344.8,413.4,28.0,19.0,22.0,20.0,6.0,-1.0
0,17,2015,MIA,NWE,5,10,12,3,1,19.333333333333332,30.333333333333332,25.266666666666666,19.666666666666668,324.6,386.3333333333333,388.2,332.8666666666667,19.0,14.0,16.0,21.0,3.0,-7.0
0,17,2015,HOU,JAX,8,7,5,10,1,20.6,24.666666666666668,20.466666666666665,27.866666666666667,344.1333333333333,357.73333333333335,316.53333333333336,373.2,19.0,24.0,21.0,17.0,-2.0,7.0
0,17,2015,CLE,PIT,3,12,9,6,0,17.733333333333334,26.333333333333332,26.933333333333334,20.466666666666665,336.53333333333336,396.53333333333336,379.2,369.73333333333335,26.0,25.0,18.0,26.0,8.0,-1.0
0,17,2015,BUF,NYJ,7,8,10,5,1,23.8,24.666666666666668,22.8,19.466666666666665,365.3333333333333,375.0,360.1333333333333,320.2,18.0,21.0,22.0,29.0,-4.0,-8.0
0,17,2015,CHI,DET,6,9,6,9,0,21.0,22.266666666666666,24.866666666666667,25.333333333333332,344.8,346.53333333333336,346.73333333333335,350.1333333333333,18.0,24.0,17.0,16.0,1.0,8.0
0,17,2015,DAL,WAS,4,11,8,7,0,16.8,23.6,22.666666666666668,23.733333333333334,323.26666666666665,348.26666666666665,342.1333333333333,371.8666666666667,29.0,22.0,11.0,23.0,18.0,-1.0
0,17,2015,NYG,PHI,6,9,6,9,0,26.0,22.8,27.133333333333333,26.666666666666668,363.53333333333336,359.6666666666667,419.3333333333333,394.93333333333334,20.0,29.0,26.0,25.0,-6.0,4.0
0,17,2015,DEN,LAC,11,4,4,11,1,21.866666666666667,20.0,18.4,24.733333333333334,345.6666666666667,375.46666666666664,280.8666666666667,352.53333333333336,26.0,23.0,26.0,15.0,0.0,8.0
0,17,2015,SFO,LAR,4,11,7,8,1,14.6,17.6,24.733333333333334,20.733333333333334,293.46666666666664,293.1333333333333,389.0,361.8,16.0,22.0,12.0,25.0,4.0,-3.0
0,17,2015,CAR,TAM,14,1,6,9,1,30.8,22.133333333333333,19.866666666666667,25.266666666666666,367.0,375.2,318.73333333333335,338.6666666666667,17.0,25.0,36.0,21.0,-19.0,4.0
0,17,2015,ARI,SEA,13,2,9,6,0,32.2,25.8,18.466666666666665,18.066666666666666,420.06666666666666,380.26666666666665,319.53333333333336,295.73333333333335,21.0,16.0,33.0,20.0,-12.0,-4.0
0,17,2015,KAN,OAK,10,5,7,8,1,25.466666666666665,22.8,18.0,25.066666666666666,330.6666666666667,343.6,337.6,365.26666666666665,13.0,23.0,28.0,23.0,-15.0,0.0
0,17,2015,GNB,MIN,10,5,10,5,0,23.666666666666668,23.0,20.2,19.266666666666666,333.53333333333336,326.46666666666664,353.6666666666667,343.8,15.0,15.0,20.0,20.0,-5.0,-5.0
0,1,2016,DEN,CAR,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,JAX,GNB,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,BAL,BUF,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,NOR,OAK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,KAN,LAC,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,HOU,CHI,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,ATL,TAM,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,NYJ,CIN,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,TEN,MIN,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,PHI,CLE,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,SEA,MIA,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,IND,DET,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,DAL,NYG,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,ARI,NWE,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,WAS,PIT,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,2016,SFO,LAR,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,2,2016,BUF,NYJ,0,1,0,1,0,7.0,22.0,13.0,23.0,160.0,340.0,308.0,381.0,0.0,1.0,1.0,1.0,-1.0,0.0
0,2,2016,HOU,KAN,1,0,1,0,1,23.0,33.0,14.0,27.0,344.0,413.0,258.0,388.0,1.0,1.0,1.0,0.0,0.0,1.0
0,2,2016,PIT,CIN,1,0,1,0,1,38.0,23.0,16.0,22.0,437.0,381.0,384.0,340.0,1.0,1.0,2.0,1.0,-1.0,0.0
0,2,2016,CLE,BAL,0,1,1,0,0,10.0,13.0,29.0,7.0,288.0,308.0,403.0,160.0,1.0,1.0,0.0,0.0,1.0,1.0
0,2,2016,DET,TEN,1,0,0,1,0,39.0,16.0,35.0,25.0,448.0,316.0,450.0,301.0,0.0,3.0,0.0,0.0,0.0,3.0
0,2,2016,NWE,MIA,1,0,0,1,1,23.0,10.0,21.0,12.0,363.0,214.0,344.0,352.0,2.0,0.0,0.0,2.0,2.0,-2.0
0,2,2016,WAS,DAL,0,1,0,1,0,16.0,19.0,38.0,20.0,384.0,328.0,437.0,316.0,2.0,0.0,1.0,1.0,1.0,-1.0
0,2,2016,CAR,SFO,0,1,1,0,1,20.0,28.0,21.0,0.0,333.0,320.0,307.0,185.0,1.0,1.0,3.0,2.0,-2.0,-1.0
0,2,2016,NYG,NOR,1,0,0,1,1,20.0,34.0,19.0,35.0,316.0,507.0,328.0,486.0,1.0,1.0,0.0,0.0,1.0,1.0
0,2,2016,ARI,TAM,0,1,1,0,1,21.0,31.0,23.0,24.0,344.0,371.0,363.0,374.0,0.0,1.0,2.0,0.0,-2.0,1.0
0,2,2016,LAR,SEA,0,1,1,0,1,0.0,12.0,28.0,10.0,185.0,352.0,320.0,214.0,2.0,2.0,1.0,0.0,1.0,2.0
0,2,2016,OAK,ATL,1,0,0,1,0,35.0,24.0,34.0,31.0,486.0,374.0,507.0,371.0,0.0,0.0,1.0,1.0,-1.0,-1.0
0,2,2016,LAC,JAX,0,1,0,1,1,27.0,23.0,33.0,27.0,388.0,348.0,413.0,294.0,0.0,1.0,1.0,0.0,-1.0,1.0
0,2,2016,DEN,IND,1,0,0,1,1,21.0,35.0,20.0,39.0,307.0,450.0,333.0,448.0,3.0,0.0,1.0,0.0,2.0,0.0
0,2,2016,MIN,GNB,1,0,1,0,1,25.0,27.0,16.0,23.0,301.0,294.0,316.0,348.0,0.0,0.0,3.0,1.0,-3.0,-1.0
0,2,2016,CHI,PHI,0,1,1,0,0,14.0,29.0,23.0,10.0,258.0,403.0,344.0,288.0,1.0,0.0,1.0,1.0,0.0,-1.0
0,3,2016,NWE,HOU,2,0,2,0,1,27.0,21.0,22.5,13.0,413.0,347.5,400.5,274.5,3.0,3.0,4.0,4.0,-1.0,-1.0
0,3,2016,JAX,BAL,0,2,2,0,0,18.5,19.0,32.5,13.5,368.0,345.0,325.5,273.5,4.0,3.0,1.0,2.0,3.0,1.0
0,3,2016,CAR,MIN,1,1,2,0,0,33.0,21.0,24.0,15.0,431.0,292.5,304.5,289.5,5.0,1.0,6.0,6.0,-1.0,-5.0
0,3,2016,GNB,DET,1,1,1,1,1,20.5,27.0,20.0,25.5,278.5,411.5,316.0,406.5,3.0,1.0,2.0,1.0,1.0,0.0
0,3,2016,NYG,WAS,2,0,0,2,0,18.0,19.5,16.0,32.5,366.5,408.0,308.0,408.5,4.0,3.0,0.0,2.0,4.0,1.0
0,3,2016,CIN,DEN,1,1,2,0,0,19.5,27.5,23.0,20.0,396.5,353.5,357.0,293.0,3.0,4.0,3.0,3.0,0.0,1.0
0,3,2016,BUF,ARI,0,2,1,1,1,19.0,30.5,25.0,15.0,276.5,380.0,400.5,334.5,1.0,0.0,2.0,7.0,-1.0,-7.0
0,3,2016,TEN,OAK,1,1,1,1,0,16.0,31.5,20.0,34.5,339.5,470.0,338.0,517.5,4.0,0.0,1.0,2.0,3.0,-2.0
0,3,2016,MIA,CLE,0,2,0,2,1,17.0,15.0,21.5,27.0,335.5,337.5,407.5,392.5,4.0,3.0,3.0,2.0,1.0,1.0
0,3,2016,TAM,LAR,1,1,1,1,0,19.0,4.5,32.0,15.5,338.5,234.0,395.0,313.0,6.0,2.0,0.0,2.0,6.0,0.0
0,3,2016,SEA,SFO,1,1,1,1,1,7.5,27.5,9.5,23.0,329.0,311.0,248.5,357.0,3.0,4.0,0.0,6.0,3.0,-2.0
0,3,2016,PHI,PIT,2,0,2,0,1,29.0,31.0,12.0,16.0,341.5,405.5,286.0,398.0,0.0,3.0,4.0,4.0,-4.0,-1.0
0,3,2016,IND,LAC,0,2,1,1,1,27.5,32.5,36.5,23.5,351.5,372.5,424.0,400.5,2.0,1.0,1.0,4.0,1.0,-3.0
0,3,2016,KAN,NYJ,1,1,1,1,1,22.5,29.5,23.0,27.0,352.0,416.5,369.5,387.0,4.0,2.0,2.0,2.0,2.0,0.0
0,3,2016,DAL,CHI,1,1,0,2,1,23.0,14.0,21.5,26.0,354.0,271.0,374.0,312.0,1.0,4.0,2.0,1.0,-1.0,3.0
0,3,2016,NOR,ATL,0,2,1,1,0,23.5,29.5,25.5,29.5,397.5,451.0,451.5,412.5,1.0,1.0,3.0,1.0,-2.0,0.0
0,4,2016,CIN,MIA,1,2,1,2,1,18.666666666666668,21.333333333333332,25.0,22.333333333333332,375.0,365.6666666666667,356.3333333333333,415.0,5.0,7.0,4.0,4.0,1.0,3.0
0,4,2016,JAX,IND,0,3,1,2,1,18.0,27.0,28.0,31.666666666666668,317.3333333333333,371.0,311.3333333333333,400.0,7.0,4.0,4.0,4.0,3.0,0.0
0,4,2016,CHI,DET,0,3,1,2,1,15.0,27.0,27.666666666666668,28.333333333333332,310.6666666666667,413.6666666666667,357.0,379.0,6.0,2.0,2.0,1.0,4.0,1.0
0,4,2016,BAL,OAK,3,0,2,1,0,19.0,26.666666666666668,14.666666666666666,26.333333333333332,324.3333333333333,436.0,254.33333333333334,476.0,6.0,1.0,5.0,5.0,1.0,-4.0
0,4,2016,NWE,BUF,3,0,1,2,0,27.0,23.666666666666668,15.0,22.666666666666668,369.3333333333333,283.3333333333333,361.6666666666667,383.0,3.0,2.0,7.0,7.0,-4.0,-5.0
0,4,2016,HOU,TEN,2,1,1,2,1,14.0,14.0,17.666666666666668,19.0,326.3333333333333,357.3333333333333,277.0,348.0,6.0,7.0,4.0,2.0,2.0,5.0
0,4,2016,NYJ,SEA,1,2,2,1,0,20.666666666666668,17.333333333333332,26.0,12.333333333333334,379.3333333333333,358.6666666666667,355.6666666666667,250.33333333333334,10.0,5.0,3.0,1.0,7.0,4.0
0,4,2016,ATL,CAR,2,1,1,2,1,34.666666666666664,25.333333333333332,30.333333333333332,23.333333333333332,448.0,389.3333333333333,433.0,273.3333333333333,1.0,8.0,3.0,6.0,-2.0,2.0
0,4,2016,WAS,CLE,1,2,0,3,1,22.666666666666668,18.0,30.666666666666668,28.0,406.3333333333333,368.3333333333333,424.6666666666667,403.6666666666667,4.0,4.0,5.0,5.0,-1.0,-1.0
0,4,2016,TAM,DEN,1,2,3,0,0,23.333333333333332,28.0,33.666666666666664,19.0,383.0,354.0,370.0,306.0,8.0,5.0,2.0,5.0,6.0,0.0
0,4,2016,LAC,NOR,1,2,0,3,0,29.0,26.333333333333332,24.333333333333332,32.0,365.6666666666667,423.0,403.6666666666667,448.3333333333333,4.0,3.0,6.0,3.0,-2.0,0.0
0,4,2016,ARI,LAR,1,2,2,1,0,26.333333333333332,15.333333333333334,21.0,21.0,369.3333333333333,262.6666666666667,322.0,366.0,5.0,4.0,8.0,4.0,-3.0,0.0
0,4,2016,SFO,DAL,1,2,2,1,0,24.333333333333332,25.666666666666668,27.666666666666668,20.0,292.0,385.0,377.3333333333333,379.3333333333333,5.0,2.0,8.0,4.0,-3.0,-2.0
0,4,2016,PIT,KAN,2,1,2,1,1,21.666666666666668,23.0,22.0,16.333333333333332,354.0,332.3333333333333,407.3333333333333,348.0,5.0,5.0,4.0,10.0,1.0,-5.0
0,4,2016,MIN,NYG,3,0,2,1,1,21.333333333333332,21.0,13.333333333333334,20.333333333333332,265.3333333333333,396.6666666666667,295.0,339.6666666666667,1.0,7.0,9.0,1.0,-8.0,6.0
0,5,2016,SFO,ARI,1,3,1,3,0,22.5,23.0,26.75,20.0,292.75,382.0,390.0,313.5,6.0,10.0,8.0,9.0,-2.0,1.0
0,5,2016,MIA,TEN,1,3,1,3,0,17.75,15.5,22.25,21.0,329.75,348.0,401.75,350.75,9.0,8.0,4.0,4.0,5.0,4.0
